 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8787710983810 ;SP ;SUZANO ;JARDIM EUROPA ;ESTRADA TAKASHI KOBATA, N. 535, Apto 201, BL 24 VG 265 ;199.441,03;199.441,03;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710983810
 8787714724169 ;SP ;SUZANO ;JARDIM EUROPA ;ESTRADA TAKASHI KOBATA, N. 995, Apto 402,  BL 04 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714724169
 8787711788697 ;SP ;SUZANO ;CHACARA ESTANCIA PAULISTA ;ESTRADA MITSUHARU MATSUSHITA, N. 90, Apto 401, BL 07 VG 213 ;171.099,16;162.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711788697
 1444416026152 ;SP ;SUZANO ;JARDIM CARLOS COOPER ;RUA ALBERTO RODRIGUES BIO, N. 818, TERRENO N 02 QUADRA 08 ;991.589,62;790.000,00;0.00;Casa, 0.00 de área total, 276.93 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 lavabo(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416026152
 1444405731410 ;SP ;TABOAO DA SERRA ;VILA INDIANA ;RUA CARLOS MARQUES TEIXEIRA, N. 180, Apto 42, TORRE 6 ;111.168,79;180.000,00;38.24;Apartamento, 0.00 de área total, 42.89 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405731410
 1444416555074 ;SP ;TABOAO DA SERRA ;PARQUE MONTE ALEGRE ;RUA ANTONIO PESTANA, N. 824, LT 08, QD F-1 ;418.078,18;656.000,00;36.27;Casa, 0.00 de área total, 143.77 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416555074
 8555521890600 ;SP ;TABOAO DA SERRA ;JARDIM ELIZABETE ;RUA RONALDO JESUS LENTISCO, N. 18, Apto 43, 4 ANDAR, BL 04, ED. SABIA ;129.049,47;195.000,00;33.83;Apartamento, 0.00 de área total, 45.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521890600
 8787711117806 ;SP ;TABOAO DA SERRA ;JARDIM RECORD ;RUA ANGELINA, N. 60, Apto 126, . ;193.199,65;277.000,00;30.26;Apartamento, 0.00 de área total, 41.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711117806
 1444407920946 ;SP ;TABOAO DA SERRA ;JARDIM MARIA ROSA ;RUA CEZARIO DAU, N. 237, LT 87 ;355.997,89;430.000,00;17.21;Casa, 0.00 de área total, 88.44 de área privativa, 149.35 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407920946
 1444407995679 ;SP ;TABOAO DA SERRA ;PARQUE TABOAO ;ESTRADA SAO FRANCISCO, N. 1668, Apto 03, 03, 2ED TORRE AZUL ;299.000,00;299.000,00;0.00;Apartamento, 0.00 de área total, 56.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407995679
 1555520058865 ;SP ;TABOAO DA SERRA ;PARQUE TABOAO ;ESTRADA SAO FRANCISCO, N. 1800, Apto 108, BL D ;400.000,00;400.000,00;0.00;Apartamento, 0.00 de área total, 68.72 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520058865
 1137141716798 ;SP ;TABOAO DA SERRA ;PARQUE DAS CIGARREIRAS ;RUA DOS UIRAPURUS, N. 115, LT 6-A, QD B ;302.000,00;302.000,00;0.00;Casa, 0.00 de área total, 78.79 de área privativa, 166.86 de área do terreno,  2 qto(s), 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1137141716798
 8787710731462 ;SP ;TABOAO DA SERRA ;JARDIM MONTE ALEGRE ;AVENIDA JOSE ANDRE DE MORAES, N. 1295, Apto 66, TORRE 01 ;312.900,00;312.900,00;0.00;Apartamento, 0.00 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710731462
 1023941875339 ;SP ;TABOAO DA SERRA ;JARDIM BEATRIZ ;RUA BEATRIZ TEREZINHA, N. 327, ;377.000,00;377.000,00;0.00;Casa, 0.00 de área total, 83.42 de área privativa, 68.51 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1023941875339
 8555538273863 ;SP ;TABOAO DA SERRA ;JARDIM SALETE ;RUA JOSE MICHELONI FILHO, N. 117, Apto 102, VG 42 ;208.497,59;195.000,00;0.00;Apartamento, 0.00 de área total, 44.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538273863
 8444412255309 ;SP ;TAIACU ;CENTRO ;AVENIDA MARECHAL HERMES, N. 461, 0 ;101.972,73;177.000,00;42.39;Casa, 0.00 de área total, 81.16 de área privativa, 242.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412255309
 8444425165524 ;SP ;TAIUVA ;CENTRO ;RUA JOSE DIAS CAPARROZ DOIS, N. 290, LT 172, QD 09 ;159.004,03;187.000,00;14.98;Casa, 0.00 de área total, 82.60 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425165524
 8444422927903 ;SP ;TAIUVA ;CENTRO ;RUA RAUL ALVES CAMPOS, N. 201, LT 01 ;179.560,00;179.560,00;0.00;Casa, 0.00 de área total, 68.04 de área privativa, 239.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422927903
 8444417149388 ;SP ;TANABI ;JD PRIMAVERA ;RUA SALVADOR SCROCCHIO, N. SN, LT 06 QD 03 ;85.540,79;62.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 210.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417149388
 1444416490541 ;SP ;TARUMA ;VILA DAS ARVORES ;RUA GUAICARA, N. 853, LT 09, QD 12 ;484.358,87;760.000,00;36.27;Casa, 0.00 de área total, 378.20 de área privativa, 260.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), sacada, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416490541
 8444400087490 ;SP ;TARUMA ;JARDIM DAS ARVORES ; RUA PAU DALHO, N. 719, LT 17 QD G ;215.459,34;215.459,34;0.00;Casa, 0.00 de área total, 80.15 de área privativa, 200.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400087490
 8787713186880 ;SP ;TATUI ;JARDIM VALE DA LUA ;RUA JOAQUIM SOUZA MIRANDA, N. 135, Apto 32, BL F ;103.704,06;175.000,00;40.75;Apartamento, 0.00 de área total, 48.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713186880
 8555514689482 ;SP ;TATUI ;JARDIM LIRIO ;RUA JOAO BATISTA DE ALMEIDA, N. 300, . ;135.955,43;216.000,00;37.06;Casa, 0.00 de área total, 69.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514689482
 1787700885477 ;SP ;TATUI ;NOVA TATUI ;RUA PROFESSORA CIDINHA DE SA, N. 25, Apto 203, TORRE 01 ;138.473,13;220.000,00;37.06;Apartamento, 0.00 de área total, 52.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700885477
 1444417492335 ;SP ;TATUI ;JARDIM TERNURA ;RUA PROFESSOR CELSO DE CAMARGO, N. 148, . ;144.767,36;230.000,00;37.06;Casa, 0.00 de área total, 83.08 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417492335
 8787713300667 ;SP ;TATUI ;TATUI CAGUASSU ;RUA BRUNA DE ALMEIDA (ANTIGA RUA TRES), N. 94, LT 40 QD F ;131.849,09;167.000,00;21.05;Casa, 0.00 de área total, 44.44 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713300667
 8787713108294 ;SP ;TATUI ;TATUI CAGUASSU ;RUA DEZESSETE, N. 231, LT 11 QD B ;171.296,13;196.000,00;12.61;Casa, 0.00 de área total, 44.44 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713108294
 8787713811238 ;SP ;TATUI ;VILA ANGELICA ;RUA ARY MACHADO, N. 65, LT 15, QD K ;176.500,00;176.500,00;0.00;Casa, 0.00 de área total, 44.44 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713811238
 8555528632410 ;SP ;TATUI ;VILA SAO LAZARO ;RUA JOSÉ ANTONIO DE SOUZA, N. 145, Apto 402, BL 02 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528632410
 8444418536270 ;SP ;TATUI ;JARDIM SANTA RITA DE CASSIA ;RUA JOAO PEIXOTO, N. 187, Apto ., CASA B ;167.000,00;167.000,00;0.00;Casa, 0.00 de área total, 52.78 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418536270
 8787710003823 ;SP ;TATUI ;JARDIM SANTA RITA DE CASSIA ;RUA FIRMO ELEUTERIO, N. 37, LT 04 QD AB ;141.080,00;141.080,00;0.00;Casa, 0.00 de área total, 45.47 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710003823
 8555532757923 ;SP ;TATUI ;LAGOA VERMELHA ;ESTRADA MUNICIPAL TATUI, N. 3000, CS 120 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 44.48 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532757923
 8555532757958 ;SP ;TATUI ;LAGOA VERMELHA ;ESTRADA TATUI LARANJAL PAULISTA, N. 3000, CS 19 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 48.00 de área privativa, 128.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532757958
 8787713590142 ;SP ;TATUI ;CAGUASSU ; RUA JOSE FIUZA, N. 1529, LT 06 QD 01 ;181.905,05;180.000,00;0.00;Casa, 0.00 de área total, 44.44 de área privativa, 176.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713590142
 8787713378089 ;SP ;TATUI ;CAGUASSU ; RUA JOAO MARQUES RODRIGUES, N. 93, QD D LT 17 ;173.302,24;166.637,85;0.00;Casa, 0.00 de área total, 44.44 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713378089
 8444424958504 ;SP ;TATUI ;VILA ANGELICA ;RUA ACACIO MANNA, N. 274, Apto 204, ;187.280,14;172.000,00;0.00;Apartamento, 0.00 de área total, 57.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424958504
 8787713157627 ;SP ;TATUI ;TATUI CAGUASSU ;R QUATRO (ATUAL R ARY MACHADO), N. 387, LT 06, QD J ;173.717,97;150.000,00;0.00;Casa, 0.00 de área total, 44.44 de área privativa, 176.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713157627
 10146891 ;SP ;TAUBATE ;RESIDENCIAL ESTORIL ;RUA DOIS, N. S/N, QUADRA 34, LOTE 33 ;97.937,31;197.500,00;50.42;Terreno, 0.00 de área total, 0.00 de área privativa, 448.08 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10146891
 8444414918526 ;SP ;TAUBATE ;ITAIM ;RUA SYLVIO GUIZAO, N. 36, LOT 01 QD 27 ;130.000,86;240.000,00;45.84;Casa, 72.89 de área total, 72.89 de área privativa, 126.68 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414918526
 8444414642490 ;SP ;TAUBATE ;JARDIM SANTA TEREZA ;RUA SEBASTIAO DO COUTO, N. 208, CS 02 ;102.403,20;172.804,81;40.75;Casa, 0.00 de área total, 73.60 de área privativa, 65.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414642490
 8555539845291 ;SP ;TAUBATE ;JARDIM GURILANDIA ;AVENIDA CINDERELA, N. 2470, Apto 102, BL 27 ;107.141,10;180.800,00;40.75;Apartamento, 0.00 de área total, 44.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539845291
 8555539926704 ;SP ;TAUBATE ;RESIDENCIAL NOVO HORIZONTE ;AVENIDA AVENIDA FRANCISCO ALVES MONTEIRO, N. 1427, Apto 401, 4PV BL 23 ;105.938,14;178.770,00;40.75;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539926704
 8787713395153 ;SP ;TAUBATE ;CAIXA D'AGUA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 201, BL 1, PAV 2, VGS 34 (CARRO) E 494 (MOT ;108.444,81;183.000,00;40.75;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713395153
 8444405799285 ;SP ;TAUBATE ;JARDIM SANTA TEREZA ;RUA ANTONIO DA SILVA LOBO, N. 711, CS 02 ;118.800,00;198.000,00;40.00;Casa, 0.00 de área total, 69.69 de área privativa, 111.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405799285
 8787715495732 ;SP ;TAUBATE ;GRANJAS SANTA TEREZINHA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 101, BL 16, VG 214 ;120.882,70;200.000,00;39.56;Apartamento, 0.00 de área total, 50.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715495732
 8444418772496 ;SP ;TAUBATE ;PARQUE SENHOR DO BONFIM ;RUA PROFESSOR ADALBERTO LOPES FILHO, N. 213, AREA 01 LT 11 QD P ;151.239,21;247.000,00;38.77;Casa, 0.00 de área total, 60.35 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418772496
 8787710974861 ;SP ;TAUBATE ;PIRACANGAGUA ;RUA ARNALDO FELIPE SBRUZZI, N. 275, Apto 102, BL 17 ;128.504,84;185.000,00;30.54;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710974861
 8787709243352 ;SP ;TAUBATE ;CHACARA SAO MANOEL ;RUA JOAQUIM CARLOS DA SILVA, N. 432, Apto 402, BL 09 ;120.006,37;156.000,00;23.08;Apartamento, 0.00 de área total, 44.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709243352
 8444415484406 ;SP ;TAUBATE ;CHACARA SAO MANOEL ;RUA JOAQUIM CARLOS DA SILVA, N. 150, Apto 34, 3 PAV BL C ;147.116,69;180.000,00;18.27;Apartamento, 0.00 de área total, 52.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415484406
 8444400197678 ;SP ;TAUBATE ;LOTEAMENTO VILA OLIMPIA ;RUA FRANCISCO DE ASSIS DERRICO, N. 56, AREA B LT 07 QD H ;237.500,00;265.000,00;10.38;Casa, 0.00 de área total, 62.01 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400197678
 8327200001234 ;SP ;TAUBATE ;CAIXA D'AGUA ;AVENIDA VEREADOR DR JOSE ROBERTO MUNIZ RAMOS, N. 355, QD B LT 06 AREA A ;207.500,00;207.500,00;0.00;Casa, 0.00 de área total, 64.40 de área privativa, 138.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8327200001234
 8787709170738 ;SP ;TAUBATE ;GRANJAS SANTA TEREZINHA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 301, BL 17 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709170738
 8787710769664 ;SP ;TAUBATE ;GRANJAS SANTA TEREZINHA ;AVENIDA GASPAR VAZ DA CUNHA, N. SN, Apto 102, BL 26 ;173.200,00;173.200,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710769664
 8787710926514 ;SP ;TAUBATE ;GRANJAS SANTA TEREZINHA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 403, BL 18 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710926514
 8787712688190 ;SP ;TAUBATE ;GRANJAS SANTA TEREZINHA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 304, BL 25 ;182.500,00;182.500,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712688190
 8444401721737 ;SP ;TAUBATE ;JARDIM MARLENE MIRANDA ;RUA JOAO BENEDITO LOBO DOS SANTOS, N. 425, AREA B LT 25 QD M ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 62.63 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401721737
 1787700878241 ;SP ;TAUBATE ;CHACARA SAO MANOEL ;RUA JOAQUIM CARLOS DA SILVA, N. 432, Apto 202, BL 02 ;157.239,07;156.000,00;0.00;Apartamento, 0.00 de área total, 44.20 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700878241
 8787710712786 ;SP ;TAUBATE ;CAIXA D'AGUA ;AVENIDA GASPAR VAZ DA CUNHA, N. 1141, Apto 102, BL 28 VG 445 ;166.950,00;165.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710712786
 8787711328262 ;SP ;TAUBATE ;CHACARA SAO MANOEL ;RUA JOAQUIM CARLOS DA SILVA, N. 432, Apto 201, BL 08 ;185.554,85;182.500,00;0.00;Apartamento, 0.00 de área total, 44.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711328262
 8787711376240 ;SP ;TAUBATE ;CAIXA D AGUA ;AVENIDA GASPAR VAZ DA CUNHA, N. SN, Apto 102, BL 47 ;180.667,01;174.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711376240
